"Year","Month","Day","Hour","AirQuality","DewPoint","Temperature","Pressure","Wind","Snow","Rain"
0,0,0,0.7391304347826086,0.07243460764587525,0.3235294117647059,0.26229508196721313,0.43636363636363634,0.0005473856209150327,0,0
0,0,0,0.782608695652174,0.07243460764587525,0.3235294117647059,0.22950819672131148,0.45454545454545453,0.0003656045751633987,0,0
0,0,0,0.8260869565217391,0.07243460764587525,0.3382352941176471,0.2459016393442623,0.4727272727272727,0.0003656045751633987,0,0
0,0,0,0.8695652173913043,0.07243460764587525,0.3382352941176471,0.22950819672131148,0.4727272727272727,0.00018178104575163398,0,0
0,0,0,0.9130434782608695,0.07243460764587525,0.3382352941176471,0.22950819672131148,0.4909090909090909,0.0003656045751633987,0,0
0,0,0,0.9565217391304348,0.07243460764587525,0.3382352941176471,0.22950819672131148,0.4909090909090909,0.0005473856209150327,0,0
0,0,0,1,0.07243460764587525,0.3382352941176471,0.22950819672131148,0.5272727272727272,0.00018178104575163398,0,0
0,0,0.03333333333333333,0,0.12977867203219315,0.35294117647058826,0.2459016393442623,0.5272727272727272,0.0003656045751633987,0,0
0,0,0.03333333333333333,0.043478260869565216,0.1488933601609658,0.36764705882352944,0.2459016393442623,0.5272727272727272,0.0005473856209150327,0,0
0,0,0.03333333333333333,0.08695652173913043,0.15995975855130784,0.4264705882352941,0.22950819672131148,0.5454545454545454,0.0007291666666666666,0,0
0,0,0.03333333333333333,0.13043478260869565,0.18209255533199195,0.4852941176470588,0.22950819672131148,0.5636363636363636,0.0010947712418300653,0.037037037037037035,0
0,0,0.03333333333333333,0.17391304347826086,0.13883299798792756,0.4852941176470588,0.22950819672131148,0.5636363636363636,0.0012765522875816994,0.07407407407407407,0
0,0,0.03333333333333333,0.21739130434782608,0.1096579476861167,0.4852941176470588,0.21311475409836064,0.5636363636363636,0.0014583333333333332,0.1111111111111111,0
0,0,0.03333333333333333,0.2608695652173913,0.1056338028169014,0.4852941176470588,0.21311475409836064,0.5818181818181818,0.001823937908496732,0.14814814814814814,0
0,0,0.03333333333333333,0.30434782608695654,0.12474849094567404,0.4852941176470588,0.22950819672131148,0.6,0.0021895424836601307,0,0
0,0,0.03333333333333333,0.34782608695652173,0.12072434607645875,0.47058823529411764,0.21311475409836064,0.6,0.002555147058823529,0,0
0,0,0.03333333333333333,0.391304347826087,0.13279678068410464,0.4852941176470588,0.22950819672131148,0.6181818181818182,0.002920751633986928,0,0
0,0,0.03333333333333333,0.43478260869565216,0.14084507042253522,0.4852941176470588,0.22950819672131148,0.6363636363636364,0.003560049019607843,0.037037037037037035,0
0,0,0.03333333333333333,0.4782608695652174,0.1529175050301811,0.47058823529411764,0.22950819672131148,0.6363636363636364,0.004199346405228758,0,0
0,0,0.03333333333333333,0.5217391304347826,0.1488933601609658,0.47058823529411764,0.22950819672131148,0.6363636363636364,0.004838643790849673,0,0
0,0,0.03333333333333333,0.5652173913043478,0.16498993963782696,0.47058823529411764,0.22950819672131148,0.6181818181818182,0.005659722222222222,0,0
0,0,0.03333333333333333,0.6086956521739131,0.158953722334004,0.45588235294117646,0.22950819672131148,0.6181818181818182,0.006480800653594771,0,0
0,0,0.03333333333333333,0.6521739130434783,0.15492957746478872,0.45588235294117646,0.22950819672131148,0.6181818181818182,0.00730187908496732,0,0
0,0,0.03333333333333333,0.6956521739130435,0.15995975855130784,0.45588235294117646,0.22950819672131148,0.6363636363636364,0.007667483660130718,0,0
0,0,0.03333333333333333,0.7391304347826086,0.16498993963782696,0.47058823529411764,0.22950819672131148,0.6545454545454545,0.008033088235294117,0,0
0,0,0.03333333333333333,0.782608695652174,0.1710261569416499,0.47058823529411764,0.22950819672131148,0.6545454545454545,0.008672385620915032,0,0
0,0,0.03333333333333333,0.8260869565217391,0.14989939637826963,0.47058823529411764,0.22950819672131148,0.6727272727272727,0.009037990196078432,0,0
0,0,0.03333333333333333,0.8695652173913043,0.15492957746478872,0.4852941176470588,0.22950819672131148,0.6727272727272727,0.09477124183006536,0,0
0,0,0.03333333333333333,0.9130434782608695,0.16498993963782696,0.4852941176470588,0.22950819672131148,0.6545454545454545,0.010042892156862746,0.037037037037037035,0
0,0,0.03333333333333333,0.9565217391304348,0.15694164989939638,0.47058823529411764,0.21311475409836064,0.6727272727272727,0.01068218954248366,0.07407407407407407,0
0,0,0.03333333333333333,1,0.1267605633802817,0.47058823529411764,0.21311475409836064,0.6545454545454545,0.011321486928104574,0.1111111111111111,0
0,0,0.06666666666666667,0,0.09054325955734406,0.4852941176470588,0.21311475409836064,0.6545454545454545,0.01196078431372549,0.14814814814814814,0
0,0,0.06666666666666667,0.043478260869565216,0.06338028169014084,0.47058823529411764,0.21311475409836064,0.6363636363636364,0.012600081699346405,0.18518518518518517,0
0,0,0.06666666666666667,0.08695652173913043,0.06539235412474849,0.47058823529411764,0.19672131147540983,0.6363636363636364,0.013421160130718953,0.2222222222222222,0
0,0,0.06666666666666667,0.13043478260869565,0.05533199195171026,0.47058823529411764,0.19672131147540983,0.6181818181818182,0.01406045751633987,0.25925925925925924,0
0,0,0.06666666666666667,0.17391304347826086,0.06539235412474849,0.47058823529411764,0.19672131147540983,0.6,0.014881535947712419,0.2962962962962963,0
0,0,0.06666666666666667,0.21739130434782608,0.08350100603621731,0.45588235294117646,0.18032786885245902,0.6,0.015702614379084965,0.3333333333333333,0
0,0,0.06666666666666667,0.2608695652173913,0.09154929577464789,0.4411764705882353,0.18032786885245902,0.6,0.016523692810457517,0.37037037037037035,0
0,0,0.06666666666666667,0.30434782608695654,0.08651911468812877,0.4411764705882353,0.16393442622950818,0.6,0.017344771241830065,0.4074074074074074,0
0,0,0.06666666666666667,0.34782608695652173,0.08249496981891348,0.4411764705882353,0.16393442622950818,0.6,0.01834967320261438,0.4444444444444444,0
0,0,0.06666666666666667,0.391304347826087,0.08651911468812877,0.4264705882352941,0.16393442622950818,0.5818181818181818,0.01917075163398693,0.48148148148148145,0
0,0,0.06666666666666667,0.43478260869565216,0.07847082494969819,0.4264705882352941,0.16393442622950818,0.5818181818181818,0.019991830065359477,0.5555555555555556,0
0,0,0.06666666666666667,0.4782608695652174,0.09859154929577464,0.4264705882352941,0.16393442622950818,0.5636363636363636,0.02099673202614379,0.5925925925925926,0
0,0,0.06666666666666667,0.5217391304347826,0.10764587525150905,0.4264705882352941,0.16393442622950818,0.5454545454545454,0.021636029411764707,0.6296296296296297,0
0,0,0.06666666666666667,0.5652173913043478,0.09054325955734406,0.4264705882352941,0.16393442622950818,0.5272727272727272,0.022822712418300653,0.7037037037037037,0
0,0,0.06666666666666667,0.6086956521739131,0.096579476861167,0.4264705882352941,0.16393442622950818,0.5272727272727272,0.023827614379084965,0.7407407407407407,0
0,0,0.06666666666666667,0.6521739130434783,0.09557344064386318,0.4264705882352941,0.16393442622950818,0.5272727272727272,0.02483251633986928,0.7777777777777778,0
0,0,0.06666666666666667,0.6956521739130435,0.08651911468812877,0.4264705882352941,0.16393442622950818,0.5272727272727272,0.025471813725490195,0.8148148148148148,0
0,0,0.06666666666666667,0.7391304347826086,0.07042253521126761,0.4264705882352941,0.16393442622950818,0.5272727272727272,0.026111111111111113,0.8518518518518519,0
0,0,0.06666666666666667,0.782608695652174,0.0613682092555332,0.4264705882352941,0.16393442622950818,0.5454545454545454,0.00018178104575163398,0.8888888888888888,0
0,0,0.06666666666666667,0.8260869565217391,0.05331991951710262,0.4264705882352941,0.16393442622950818,0.5636363636363636,0.00036356209150326796,0.9259259259259259,0
0,0,0.06666666666666667,0.8695652173913043,0.07142857142857142,0.4411764705882353,0.16393442622950818,0.5636363636363636,0.00857843137254902,0.9629629629629629,0
0,0,0.06666666666666667,0.9130434782608695,0.07243460764587525,0.4264705882352941,0.14754098360655737,0.5818181818181818,0.001460375816993464,1,0
0,0,0.06666666666666667,0.9565217391304348,0.07645875251509054,0.4264705882352941,0.16393442622950818,0.5818181818181818,0.002281454248366013,0,0
0,0,0.06666666666666667,1,0.07344064386317907,0.4117647058823529,0.13114754098360656,0.5818181818181818,0.002920751633986928,0,0
0,0,0.1,0,0.079476861167002,0.38235294117647056,0.11475409836065574,0.5818181818181818,0.03451797385620915,0,0
0,0,0.1,0.043478260869565216,0.05835010060362173,0.35294117647058826,0.16393442622950818,0.5818181818181818,0.004473039215686274,0,0
0,0,0.1,0.08695652173913043,0.025150905432595575,0.3382352941176471,0.14754098360655737,0.6,0.006117238562091503,0,0
0,0,0.1,0.13043478260869565,0.026156941649899398,0.3235294117647059,0.13114754098360656,0.6,0.008125,0,0
0,0,0.1,0.17391304347826086,0.028169014084507043,0.3088235294117647,0.13114754098360656,0.6181818181818182,0.009950980392156862,0,0
0,0,0.1,0.21739130434782608,0.026156941649899398,0.29411764705882354,0.11475409836065574,0.6363636363636364,0.011411356209150327,0,0
0,0,0.1,0.2608695652173913,0.02012072434607646,0.27941176470588236,0.11475409836065574,0.6545454545454545,0.01323733660130719,0,0
0,0,0.1,0.30434782608695654,0.029175050301810865,0.27941176470588236,0.09836065573770492,0.6545454545454545,0.015063316993464053,0,0
0,0,0.1,0.34782608695652173,0.026156941649899398,0.2647058823529412,0.09836065573770492,0.6727272727272727,0.016523692810457517,0,0
0,0,0.1,0.391304347826087,0.02716297786720322,0.2647058823529412,0.09836065573770492,0.6909090909090909,0.018531454248366015,0,0
0,0,0.1,0.43478260869565216,0.02716297786720322,0.2647058823529412,0.11475409836065574,0.7090909090909091,0.02053921568627451,0,0
0,0,0.1,0.4782608695652174,0.025150905432595575,0.25,0.11475409836065574,0.7272727272727273,0.02218341503267974,0,0
0,0,0.1,0.5217391304347826,0.029175050301810865,0.27941176470588236,0.13114754098360656,0.7090909090909091,0.0240093954248366,0,0
0,0,0.1,0.5652173913043478,0.03219315895372234,0.29411764705882354,0.14754098360655737,0.7090909090909091,0.026017156862745097,0,0
0,0,0.1,0.6086956521739131,0.028169014084507043,0.27941176470588236,0.14754098360655737,0.7090909090909091,0.02784313725490196,0,0
0,0,0.1,0.6521739130434783,0.029175050301810865,0.27941176470588236,0.16393442622950818,0.7090909090909091,0.02966911764705882,0,0
0,0,0.1,0.6956521739130435,0.030181086519114688,0.27941176470588236,0.16393442622950818,0.7272727272727273,0.031129493464052287,0,0
0,0,0.1,0.7391304347826086,0.030181086519114688,0.29411764705882354,0.13114754098360656,0.7454545454545455,0.03258986928104575,0,0
0,0,0.1,0.782608695652174,0.028169014084507043,0.25,0.13114754098360656,0.7454545454545455,0.0337765522875817,0,0
0,0,0.1,0.8260869565217391,0.026156941649899398,0.27941176470588236,0.11475409836065574,0.7636363636363637,0.03496323529411765,0,0
0,0,0.1,0.8695652173913043,0.03118712273641851,0.23529411764705882,0.11475409836065574,0.7818181818181819,0.03678921568627451,0,0
0,0,0.1,0.9130434782608695,0.03319919517102616,0.23529411764705882,0.09836065573770492,0.7818181818181819,0.038249591503267975,0,0
0,0,0.1,0.9565217391304348,0.029175050301810865,0.23529411764705882,0.09836065573770492,0.8,0.0398937908496732,0,0
0,0,0.1,1,0.03118712273641851,0.20588235294117646,0.06557377049180328,0.8,0.04053308823529411,0,0
0,0,0.13333333333333333,0,0.030181086519114688,0.20588235294117646,0.03278688524590164,0.8,0.041172385620915034,0,0
0,0,0.13333333333333333,0.043478260869565216,0.03420523138832998,0.20588235294117646,0.01639344262295082,0.8,0.04199346405228758,0,0
0,0,0.13333333333333333,0.08695652173913043,0.02716297786720322,0.20588235294117646,0,0.8,0.04263276143790849,0,0
0,0,0.13333333333333333,0.13043478260869565,0.025150905432595575,0.19117647058823528,0.01639344262295082,0.8,0.043637663398692815,0,0
0,0,0.13333333333333333,0.17391304347826086,0.028169014084507043,0.19117647058823528,0,0.8,0.044642565359477124,0,0
0,0,0.13333333333333333,0.21739130434782608,0.028169014084507043,0.19117647058823528,0.04918032786885246,0.7818181818181819,0.0010049019607843138,0,0
0,0,0.13333333333333333,0.2608695652173913,0.02716297786720322,0.20588235294117646,0.04918032786885246,0.8,0.017361111111111112,0,0
0,0,0.13333333333333333,0.30434782608695654,0.02716297786720322,0.19117647058823528,0.04918032786885246,0.7818181818181819,0.0028308823529411766,0,0
0,0,0.13333333333333333,0.34782608695652173,0.02716297786720322,0.20588235294117646,0.04918032786885246,0.8,0.0038357843137254905,0,0
0,0,0.13333333333333333,0.391304347826087,0.029175050301810865,0.20588235294117646,0.06557377049180328,0.8,0.005022467320261438,0,0
0,0,0.13333333333333333,0.43478260869565216,0.03621730382293763,0.22058823529411764,0.08196721311475409,0.8,0.006027369281045752,0,0
0,0,0.13333333333333333,0.4782608695652174,0.030181086519114688,0.22058823529411764,0.09836065573770492,0.8,0.007032271241830065,0,0
0,0,0.13333333333333333,0.5217391304347826,0.02716297786720322,0.22058823529411764,0.11475409836065574,0.7818181818181819,0.00803717320261438,0,0
0,0,0.13333333333333333,0.5652173913043478,0.039235412474849095,0.23529411764705882,0.13114754098360656,0.7454545454545455,0.008402777777777778,0,0
0,0,0.13333333333333333,0.6086956521739131,0.04124748490945674,0.2647058823529412,0.13114754098360656,0.7454545454545455,0.00018178104575163398,0,0
0,0,0.13333333333333333,0.6521739130434783,0.03319919517102616,0.25,0.13114754098360656,0.7272727272727273,0.0003656045751633987,0,0
0,0,0.13333333333333333,0.6956521739130435,0.05030181086519115,0.23529411764705882,0.13114754098360656,0.7272727272727273,0.0007312091503267974,0,0
0,0,0.13333333333333333,0.7391304347826086,0.056338028169014086,0.25,0.13114754098360656,0.7272727272727273,0.001096813725490196,0,0
0,0,0.13333333333333333,0.782608695652174,0.059356136820925554,0.25,0.13114754098360656,0.7454545454545455,0.0014624183006535947,0,0
0,0,0.13333333333333333,0.8260869565217391,0.060362173038229376,0.2647058823529412,0.09836065573770492,0.7636363636363637,0.0021017156862745095,0,0
0,0,0.13333333333333333,0.8695652173913043,0.08450704225352113,0.2647058823529412,0.11475409836065574,0.7636363636363637,0.002741013071895425,0,0
0,0,0.13333333333333333,0.9130434782608695,0.10663983903420524,0.23529411764705882,0.01639344262295082,0.7636363636363637,0.00338031045751634,0,0
0,0,0.13333333333333333,0.9565217391304348,0.06639839034205232,0.2647058823529412,0.09836065573770492,0.7818181818181819,0.004201388888888889,0,0
0,0,0.13333333333333333,1,0.05030181086519115,0.2647058823529412,0.04918032786885246,0.7636363636363637,0.004840686274509804,0,0
0,0,0.16666666666666666,0,0.056338028169014086,0.22058823529411764,0.03278688524590164,0.7636363636363637,0.005479983660130718,0,0
0,0,0.16666666666666666,0.043478260869565216,0.07746478873239436,0.22058823529411764,0.08196721311475409,0.7636363636363637,0.00857843137254902,0,0
0,0,0.16666666666666666,0.08695652173913043,0.05030181086519115,0.20588235294117646,0.08196721311475409,0.7818181818181819,0.01715686274509804,0,0
0,0,0.16666666666666666,0.13043478260869565,0.04426559356136821,0.20588235294117646,0.08196721311475409,0.7636363636363637,0.0028288398692810457,0,0
0,0,0.16666666666666666,0.17391304347826086,0.02716297786720322,0.20588235294117646,0.08196721311475409,0.7636363636363637,0.003649918300653595,0,0
0,0,0.16666666666666666,0.21739130434782608,0.028169014084507043,0.20588235294117646,0.08196721311475409,0.7636363636363637,0.004836601307189542,0,0
0,0,0.16666666666666666,0.2608695652173913,0.02112676056338028,0.20588235294117646,0.08196721311475409,0.7636363636363637,0.005841503267973856,0,0
0,0,0.16666666666666666,0.30434782608695654,0.025150905432595575,0.20588235294117646,0.06557377049180328,0.7818181818181819,0.00684640522875817,0,0
0,0,0.16666666666666666,0.34782608695652173,0.02012072434607646,0.20588235294117646,0.08196721311475409,0.7818181818181819,0.008033088235294117,0,0
0,0,0.16666666666666666,0.391304347826087,0.029175050301810865,0.22058823529411764,0.09836065573770492,0.8,0.009037990196078432,0,0
0,0,0.16666666666666666,0.43478260869565216,0.03420523138832998,0.22058823529411764,0.11475409836065574,0.8,0.10334967320261437,0,0
0,0,0.16666666666666666,0.4782608695652174,0.04225352112676056,0.23529411764705882,0.13114754098360656,0.8,0.011229575163398692,0,0
0,0,0.16666666666666666,0.5217391304347826,0.028169014084507043,0.23529411764705882,0.14754098360655737,0.7818181818181819,0.012050653594771242,0,0
0,0,0.16666666666666666,0.5652173913043478,0.03621730382293763,0.2647058823529412,0.14754098360655737,0.7636363636363637,0.00857843137254902,0,0
0,0,0.16666666666666666,0.6086956521739131,0.0482897384305835,0.2647058823529412,0.16393442622950818,0.7636363636363637,0.0011866830065359476,0,0
0,0,0.16666666666666666,0.6521739130434783,0.04929577464788732,0.2647058823529412,0.18032786885245902,0.7636363636363637,0.00018178104575163398,0,0
0,0,0.16666666666666666,0.6956521739130435,0.052313883299798795,0.2647058823529412,0.18032786885245902,0.7636363636363637,0.0003656045751633987,0,0
0,0,0.16666666666666666,0.7391304347826086,0.056338028169014086,0.27941176470588236,0.16393442622950818,0.7636363636363637,0.0007312091503267974,0,0
0,0,0.16666666666666666,0.782608695652174,0.096579476861167,0.2647058823529412,0.16393442622950818,0.7636363636363637,0.001096813725490196,0,0
0,0,0.16666666666666666,0.8260869565217391,0.07545271629778671,0.2647058823529412,0.08196721311475409,0.7818181818181819,0.00018178104575163398,0,0
0,0,0.16666666666666666,0.8695652173913043,0.1056338028169014,0.2647058823529412,0.11475409836065574,0.8,0.0003656045751633987,0,0
0,0,0.16666666666666666,0.9130434782608695,0.13279678068410464,0.27941176470588236,0.08196721311475409,0.7818181818181819,0.0007312091503267974,0,0
0,0,0.16666666666666666,0.9565217391304348,0.09356136820925554,0.2647058823529412,0.04918032786885246,0.8,0.001096813725490196,0,0
0,0,0.16666666666666666,1,0.1317907444668008,0.27941176470588236,0.04918032786885246,0.8,0.0014624183006535947,0,0
0,0,0.2,0,0.12776659959758552,0.27941176470588236,0.04918032786885246,0.8,0.0018280228758169933,0,0
0,0,0.2,0.043478260869565216,0.13078470824949698,0.27941176470588236,0.04918032786885246,0.8,0.00009191176470588235,0,0
0,0,0.2,0.08695652173913043,0.043259557344064385,0.2647058823529412,0.01639344262295082,0.8181818181818182,0.00027369281045751633,0,0
0,0,0.2,0.13043478260869565,0.03722334004024145,0.25,0.06557377049180328,0.8181818181818182,0.00857843137254902,0,0
0,0,0.2,0.17391304347826086,0.030181086519114688,0.23529411764705882,0.04918032786885246,0.8,0.001460375816993464,0,0
0,0,0.2,0.21739130434782608,0.028169014084507043,0.22058823529411764,0.06557377049180328,0.8,0.002099673202614379,0,0
0,0,0.2,0.2608695652173913,0.02414486921529175,0.23529411764705882,0.06557377049180328,0.8,0.002920751633986928,0,0
0,0,0.2,0.30434782608695654,0.023138832997987926,0.22058823529411764,0.09836065573770492,0.8181818181818182,0.0010049019607843138,0,0
0,0,0.2,0.34782608695652173,0.02414486921529175,0.23529411764705882,0.08196721311475409,0.8181818181818182,0.00857843137254902,0,0
0,0,0.2,0.391304347826087,0.02716297786720322,0.25,0.11475409836065574,0.8181818181818182,0.0018259803921568626,0,0
0,0,0.2,0.43478260869565216,0.04024144869215292,0.2647058823529412,0.13114754098360656,0.8181818181818182,0.002647058823529412,0,0
0,0,0.2,0.4782608695652174,0.04225352112676056,0.29411764705882354,0.14754098360655737,0.8181818181818182,0.03451797385620915,0,0
0,0,0.2,0.5217391304347826,0.04225352112676056,0.27941176470588236,0.16393442622950818,0.8,0.003925653594771241,0,0
0,0,0.2,0.5652173913043478,0.05533199195171026,0.27941176470588236,0.18032786885245902,0.7818181818181819,0.04309640522875817,0,0
0,0,0.2,0.6086956521739131,0.052313883299798795,0.29411764705882354,0.19672131147540983,0.7636363636363637,0.004656862745098039,0,0
0,0,0.2,0.6521739130434783,0.05130784708249497,0.29411764705882354,0.19672131147540983,0.7454545454545455,0.005022467320261438,0,0
0,0,0.2,0.6956521739130435,0.05734406438631791,0.3235294117647059,0.18032786885245902,0.7454545454545455,0.005388071895424836,0,0
0,0,0.2,0.7391304347826086,0.05030181086519115,0.3088235294117647,0.16393442622950818,0.7454545454545455,0.005753676470588236,0,0
0,0,0.2,0.782608695652174,0.05432595573440644,0.3088235294117647,0.13114754098360656,0.7454545454545455,0.00018178104575163398,0,0
0,0,0.2,0.8260869565217391,0.06740442655935613,0.3235294117647059,0.13114754098360656,0.7636363636363637,0.0003656045751633987,0,0
0,0,0.2,0.8695652173913043,0.10663983903420524,0.3088235294117647,0.06557377049180328,0.7454545454545455,0.0003656045751633987,0,0
0,0,0.2,0.9130434782608695,0.15995975855130784,0.3088235294117647,0.08196721311475409,0.7454545454545455,0.00009191176470588235,0,0
0,0,0.2,0.9565217391304348,0.19919517102615694,0.27941176470588236,0.08196721311475409,0.7454545454545455,0.00027369281045751633,0,0
0,0,0.2,1,0.19114688128772636,0.27941176470588236,0.04918032786885246,0.7454545454545455,0.0004554738562091503,0,0
0,0,0.23333333333333334,0,0.2112676056338028,0.27941176470588236,0.03278688524590164,0.7272727272727273,0.0003656045751633987,0,0
0,0,0.23333333333333334,0.043478260869565216,0.19617706237424548,0.3088235294117647,0.04918032786885246,0.7272727272727273,0.0007312091503267974,0,0
0,0,0.23333333333333334,0.08695652173913043,0.2766599597585513,0.29411764705882354,0.04918032786885246,0.7272727272727273,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.13043478260869565,0.16498993963782696,0.3088235294117647,0.06557377049180328,0.7090909090909091,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.17391304347826086,0.11066398390342053,0.3235294117647059,0.06557377049180328,0.7090909090909091,0.00009191176470588235,0,0
0,0,0.23333333333333334,0.21739130434782608,0.1006036217303823,0.3235294117647059,0.06557377049180328,0.6909090909090909,0.00027369281045751633,0,0
0,0,0.23333333333333334,0.2608695652173913,0.08148893360160966,0.3235294117647059,0.06557377049180328,0.6909090909090909,0.0003656045751633987,0,0
0,0,0.23333333333333334,0.30434782608695654,0.07142857142857142,0.35294117647058826,0.09836065573770492,0.6909090909090909,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.34782608695652173,0.06639839034205232,0.35294117647058826,0.11475409836065574,0.6909090909090909,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.391304347826087,0.0925553319919517,0.35294117647058826,0.11475409836065574,0.7090909090909091,0.00036356209150326796,0,0
0,0,0.23333333333333334,0.43478260869565216,0.1358148893360161,0.3382352941176471,0.14754098360655737,0.7090909090909091,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.4782608695652174,0.15593561368209255,0.35294117647058826,0.14754098360655737,0.6909090909090909,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.5217391304347826,0.19919517102615694,0.35294117647058826,0.16393442622950818,0.6727272727272727,0.000639297385620915,0,0
0,0,0.23333333333333334,0.5652173913043478,0.2515090543259557,0.36764705882352944,0.18032786885245902,0.6363636363636364,0.0010049019607843138,0,0
0,0,0.23333333333333334,0.6086956521739131,0.2012072434607646,0.35294117647058826,0.18032786885245902,0.6363636363636364,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.6521739130434783,0.2323943661971831,0.35294117647058826,0.18032786885245902,0.6181818181818182,0.00036356209150326796,0,0
0,0,0.23333333333333334,0.6956521739130435,0.2515090543259557,0.35294117647058826,0.18032786885245902,0.6181818181818182,0.000545343137254902,0,0
0,0,0.23333333333333334,0.7391304347826086,0.21327967806841047,0.3382352941176471,0.18032786885245902,0.6181818181818182,0.00018178104575163398,0,0
0,0,0.23333333333333334,0.782608695652174,0.22032193158953722,0.3382352941176471,0.16393442622950818,0.6363636363636364,0.00009191176470588235,0,0
0,0,0.23333333333333334,0.8260869565217391,0.2283702213279678,0.3382352941176471,0.13114754098360656,0.6363636363636364,0.00027369281045751633,0,0
0,0,0.23333333333333334,0.8695652173913043,0.22736418511066397,0.3382352941176471,0.11475409836065574,0.6363636363636364,0.0003656045751633987,0,0
0,0,0.23333333333333334,0.9130434782608695,0.22635814889336017,0.3235294117647059,0.08196721311475409,0.6545454545454545,0.0003656045751633987,0,0
0,0,0.23333333333333334,0.9565217391304348,0.16901408450704225,0.35294117647058826,0.16393442622950818,0.6545454545454545,0.0010049019607843138,0,0
0,0,0.23333333333333334,1,0.17002012072434608,0.35294117647058826,0.13114754098360656,0.6545454545454545,0.0013705065359477125,0,0
0,0,0.26666666666666666,0,0.1659959758551308,0.3382352941176471,0.09836065573770492,0.6545454545454545,0.00018178104575163398,0,0
0,0,0.26666666666666666,0.043478260869565216,0.15995975855130784,0.3382352941176471,0.09836065573770492,0.6545454545454545,0.000639297385620915,0,0
0,0,0.26666666666666666,0.08695652173913043,0.16800804828973842,0.3382352941176471,0.08196721311475409,0.6545454545454545,0.0010049019607843138,0,0
0,0,0.26666666666666666,0.13043478260869565,0.19718309859154928,0.3382352941176471,0.06557377049180328,0.6545454545454545,0.017361111111111112,0,0
0,0,0.26666666666666666,0.17391304347826086,0.17002012072434608,0.3382352941176471,0.09836065573770492,0.6545454545454545,0.0020098039215686275,0,0
0,0,0.26666666666666666,0.21739130434782608,0.15593561368209255,0.3088235294117647,0.04918032786885246,0.6545454545454545,0.0028308823529411766,0,0
0,0,0.26666666666666666,0.2608695652173913,0.11971830985915492,0.3235294117647059,0.06557377049180328,0.6545454545454545,0.003651960784313725,0,0
0,0,0.26666666666666666,0.30434782608695654,0.10663983903420524,0.3088235294117647,0.06557377049180328,0.6545454545454545,0.004473039215686274,0,0
0,0,0.26666666666666666,0.34782608695652173,0.09356136820925554,0.3235294117647059,0.08196721311475409,0.6727272727272727,0.005294117647058824,0,0
0,0,0.26666666666666666,0.391304347826087,0.08450704225352113,0.3235294117647059,0.16393442622950818,0.6909090909090909,0.0011866830065359476,0,0
